id, latitude, longitude, timestamp, executionTime
0, -22.960569, -43.206589, 2020-03-16T10:31:42.797Z, 93
1, -22.96034, -43.204342, 2020-03-16T10:32:42.812Z, 81
2, -22.95949, -43.201069, 2020-03-16T10:33:42.821Z, 72
3, -22.957621, -43.199081, 2020-03-16T10:34:42.830Z, 79
4, -22.95569, -43.196388, 2020-03-16T10:35:42.842Z, 63
5, -22.95536, -43.195789, 2020-03-16T10:36:42.852Z, 55
6, -22.95443, -43.19286, 2020-03-16T10:37:42.863Z, 54
7, -22.95307, -43.188931, 2020-03-16T10:39:12.873Z, 51
8, -22.952959, -43.188622, 2020-03-16T10:39:42.877Z, 43
9, -22.95188, -43.185631, 2020-03-16T10:40:42.894Z, 55
10, -22.951389, -43.18454, 2020-03-16T10:41:42.899Z, 88
11, -22.950991, -43.183281, 2020-03-16T10:42:42.913Z, 53
12, -22.94981, -43.181419, 2020-03-16T10:43:42.917Z, 77
13, -22.947599, -43.182129, 2020-03-16T10:44:42.926Z, 56
14, -22.943529, -43.181141, 2020-03-16T10:45:42.936Z, 47
