id, latitude, longitude, timestamp, executionTime
0, -22.960569, -43.206589, 2020-03-18T10:08:46.464Z, 140
1, -22.96034, -43.204342, 2020-03-18T10:09:46.479Z, 97
2, -22.95949, -43.201069, 2020-03-18T10:10:46.489Z, 89
3, -22.957621, -43.199081, 2020-03-18T10:11:46.502Z, 74
4, -22.95569, -43.196388, 2020-03-18T10:12:46.515Z, 80
5, -22.95536, -43.195789, 2020-03-18T10:13:46.524Z, 84
6, -22.95443, -43.19286, 2020-03-18T10:14:46.538Z, 63
7, -22.95307, -43.188931, 2020-03-18T10:16:16.560Z, 69
8, -22.952959, -43.188622, 2020-03-18T10:16:46.567Z, 67
9, -22.95188, -43.185631, 2020-03-18T10:17:46.581Z, 56
10, -22.951389, -43.18454, 2020-03-18T10:18:46.589Z, 64
11, -22.950991, -43.183281, 2020-03-18T10:19:46.597Z, 61
12, -22.94981, -43.181419, 2020-03-18T10:20:46.602Z, 59
13, -22.947599, -43.182129, 2020-03-18T10:21:46.611Z, 74
14, -22.943529, -43.181141, 2020-03-18T10:22:46.627Z, 87
