id, latitude, longitude, timestamp, executionTime
0, -22.8951, -43.256, 2020-03-17T10:38:40.259Z, 59
1, -22.894, -43.2578, 2020-03-17T10:39:40.280Z, 99
2, -22.8949, -43.2624, 2020-03-17T10:40:59.292Z, 52
3, -22.8967, -43.2632, 2020-03-17T10:42:20.309Z, 53
4, -22.899, -43.2636, 2020-03-17T10:42:39.323Z, 98
5, -22.9007, -43.2666, 2020-03-17T10:43:39.332Z, 53
6, -22.9018, -43.2692, 2020-03-17T10:44:39.343Z, 54
7, -22.897, -43.2722, 2020-03-17T10:46:39.367Z, 56
8, -22.8964, -43.2726, 2020-03-17T10:47:39.383Z, 62
9, -22.8926, -43.2767, 2020-03-17T10:49:07.396Z, 59
10, -22.8921, -43.2775, 2020-03-17T10:49:38.406Z, 66
11, -22.892, -43.2794, 2020-03-17T10:50:38.415Z, 54
12, -22.8919, -43.2804, 2020-03-17T10:51:38.427Z, 59
13, -22.8919, -43.2818, 2020-03-17T10:52:38.443Z, 56
