id, latitude, longitude, timestamp, executionTime
0, -22.923943, -43.177799, 2020-03-18T14:45:49.765Z, 89
1, -22.924776, -43.179428, 2020-03-18T14:46:59.770Z, 85
2, -22.925875, -43.179329, 2020-03-18T14:47:34.780Z, 94
3, -22.928761, -43.179279, 2020-03-18T14:48:44.791Z, 56
4, -22.930351, -43.178955, 2020-03-18T14:49:54.805Z, 63
5, -22.930725, -43.179085, 2020-03-18T14:50:29.813Z, 77
6, -22.931084, -43.179314, 2020-03-18T14:51:38.828Z, 59
7, -22.931461, -43.179459, 2020-03-18T14:52:49.843Z, 71
8, -22.932478, -43.182209, 2020-03-18T14:53:59.857Z, 62
9, -22.932751, -43.183285, 2020-03-18T14:54:34.868Z, 85
10, -22.93276, -43.183285, 2020-03-18T14:55:08.872Z, 1065
