id, latitude, longitude, timestamp, executionTime
0, -22.923943, -43.177799, 2020-03-16T14:37:57.446Z, 84
1, -22.924776, -43.179428, 2020-03-16T14:39:07.454Z, 55
2, -22.925875, -43.179329, 2020-03-16T14:39:42.460Z, 87
3, -22.928761, -43.179279, 2020-03-16T14:40:52.468Z, 60
4, -22.930351, -43.178955, 2020-03-16T14:42:02.478Z, 58
5, -22.930725, -43.179085, 2020-03-16T14:42:37.485Z, 61
6, -22.931084, -43.179314, 2020-03-16T14:43:46.496Z, 54
7, -22.931461, -43.179459, 2020-03-16T14:44:57.512Z, 75
8, -22.932478, -43.182209, 2020-03-16T14:46:07.525Z, 51
9, -22.932751, -43.183285, 2020-03-16T14:46:42.530Z, 59
10, -22.93276, -43.183285, 2020-03-16T14:47:16.534Z, 47
