id, latitude, longitude, timestamp, executionTime
0, -22.960569, -43.206589, 2020-03-12T23:47:39.092Z, 65
1, -22.96034, -43.204342, 2020-03-12T23:48:39.099Z, 44
2, -22.95949, -43.201069, 2020-03-12T23:49:39.107Z, 45
3, -22.957621, -43.199081, 2020-03-12T23:50:39.116Z, 43
4, -22.95569, -43.196388, 2020-03-12T23:51:39.127Z, 49
5, -22.95536, -43.195789, 2020-03-12T23:52:39.138Z, 45
6, -22.95443, -43.19286, 2020-03-12T23:53:39.147Z, 42
7, -22.95307, -43.188931, 2020-03-12T23:55:09.160Z, 44
8, -22.952959, -43.188622, 2020-03-12T23:55:39.168Z, 44
9, -22.95188, -43.185631, 2020-03-12T23:56:39.181Z, 43
10, -22.951389, -43.18454, 2020-03-12T23:57:39.190Z, 47
11, -22.950991, -43.183281, 2020-03-12T23:58:39.197Z, 48
12, -22.94981, -43.181419, 2020-03-12T23:59:39.208Z, 44
13, -22.947599, -43.182129, 2020-03-13T00:00:39.218Z, 41
14, -22.943529, -43.181141, 2020-03-13T00:01:39.230Z, 47
